application_id,applicant_gender,applicant_age,annual_income_aud,income_consistency,occupation_class,employment_sector,residence_area,requested_amount_aud,existing_repayments_aud,expense_flag_a,expense_flag_b,dependants_count,credit_rating,prior_default_count,card_status,property_ref,property_age_years,property_category,property_area,has_co_applicant,property_value_aud,marketing_channel,branch_id,application_date,monthly_income_aud,risk_review_flag,enquiry_count_12m,sanctioned_amount_aud
LN-010856,male,33,6063.46,variable,salaried,administration,regional,269766.17,959.87,no,no,4.0,780.17,0,dormant,129,6063.46,cat_d,outer_metro,1,442138.0,online,BR081,08/03/2024,493.66,0,5,215812.93
LN-010857,male,18,3393.96,variable,salaried,finance,outer_metro,99173.28,527.6,no,no,2.0,,0,none_held,573,3393.96,cat_c,regional,1,161994.14,online,BR153,24/02/2023,281.5,0,7,79338.63
LN-010858,male,47,3195.77,variable,commercial_partner,,outer_metro,147657.0,584.58,no,no,3.0,796.65,0,current,851,3195.77,cat_c,regional,1,253751.31,branch_walkin,BR153,08/09/2024,276.71,0,3,110742.76
LN-010859,male,42,,variable,commercial_partner,labouring,inner_metro,48933.47,542.02,yes,yes,2.0,647.27,0,current,569,,cat_c,regional,1,71697.47,branch_walkin,BR058,25/04/2024,,1,1,0.0
LN-010861,female,43,2676.38,variable,salaried,labouring,outer_metro,72028.92,384.8,no,yes,2.0,625.46,1,dormant,346,2676.38,cat_c,outer_metro,1,99433.23,online,BR086,06/07/2023,229.66,1,0,0.0
LN-010862,male,21,3753.4,variable,salaried,,outer_metro,75891.1,396.46,no,yes,,713.96,0,none_held,310,3753.4,cat_d,regional,1,135337.8,online,BR052,25/08/2024,,0,1,49329.22
LN-010863,male,23,2902.61,variable,commercial_partner,transport,outer_metro,52340.14,386.54,yes,yes,2.0,848.84,0,none_held,515,,cat_d,inner_metro,1,96696.87,online,BR041,17/09/2023,253.02,0,2,36638.09
LN-010865,male,54,,variable,salaried,transport,outer_metro,76378.34,405.98,no,yes,2.0,653.53,1,dormant,412,3463.97,cat_c,inner_metro,1,110027.96,broker,BR026,13/10/2024,,1,4,49645.93
LN-010869,female,18,3189.25,variable,salaried,,outer_metro,195326.01,611.77,no,yes,1.0,830.12,0,none_held,285,3189.25,cat_b,outer_metro,1,272579.25,branch_walkin,BR137,07/08/2023,271.21,1,2,0.0
LN-010871,female,18,6406.97,variable,salaried,labouring,inner_metro,344277.46,,no,yes,3.0,,0,dormant,954,6406.97,cat_d,regional,1,397152.27,broker,BR065,16/09/2024,529.39,0,6,240994.22
LN-010872,male,25,7034.35,variable,commercial_partner,management,outer_metro,125463.54,380.43,no,no,2.0,,0,none_held,593,7034.35,cat_d,outer_metro,1,238286.26,online,BR146,01/07/2024,583.31,0,0,100370.84
LN-010874,female,35,4597.59,variable,salaried,management,outer_metro,96959.49,512.06,yes,yes,2.0,808.49,0,unknown,376,4597.59,cat_d,outer_metro,1,122708.23,branch_walkin,BR172,21/10/2024,377.24,0,1,77567.6
LN-010876,male,58,2689.59,variable,salaried,retail,outer_metro,70011.55,531.88,no,yes,2.0,829.18,0,dormant,626,2689.59,cat_b,regional,1,122648.93,online,BR148,19/12/2024,229.55,0,0,52508.67
LN-010877,female,19,,variable,commercial_partner,,outer_metro,57802.32,497.83,yes,no,3.0,651.64,0,dormant,654,,cat_c,regional,1,97994.26,outbound_call,BR146,28/10/2024,,1,3,40461.62
LN-010878,female,20,2832.56,variable,public_sector,,outer_metro,292860.78,863.47,no,no,2.0,827.49,1,none_held,462,,cat_c,outer_metro,1,481426.76,branch_walkin,BR172,29/10/2023,239.73,0,4,0.0
LN-010880,female,18,2338.95,variable,commercial_partner,finance,outer_metro,64047.46,327.02,no,yes,4.0,630.27,0,current,383,2338.95,cat_d,outer_metro,1,111478.0,online,BR029,03/10/2023,183.93,0,1,0.0
LN-010882,male,27,3645.04,variable,salaried,finance,outer_metro,277390.34,1075.47,yes,yes,2.0,696.6,0,current,847,,cat_a,outer_metro,1,421467.04,broker,BR118,19/01/2024,287.67,1,5,194173.24
LN-010883,female,26,6428.01,variable,public_sector,management,outer_metro,167663.93,937.46,yes,yes,2.0,707.45,0,dormant,100,6428.01,cat_b,outer_metro,1,293378.56,branch_walkin,BR071,22/03/2023,517.7,1,14,0.0
LN-010886,female,57,5159.52,variable,salaried,administration,inner_metro,341425.35,2148.05,no,yes,3.0,787.51,0,dormant,588,5159.52,cat_a,regional,1,516556.46,branch_walkin,BR055,31/07/2023,444.06,1,3,238997.74
LN-010888,male,18,3471.32,variable,public_sector,finance,outer_metro,56916.42,,yes,yes,3.0,759.9,0,current,823,3471.32,cat_c,regional,1,89418.32,online,BR118,25/12/2024,309.33,1,2,0.0
LN-010889,male,30,2567.48,variable,commercial_partner,administration,regional,49217.06,419.14,no,no,4.0,,0,current,783,2567.48,cat_b,outer_metro,1,57788.65,online,BR129,19/09/2023,,0,2,0.0
LN-010890,male,18,2636.33,variable,commercial_partner,finance,outer_metro,171405.18,584.26,yes,no,2.0,784.05,1,none_held,58,,cat_c,outer_metro,1,204943.46,broker,BR012,05/03/2024,213.21,0,7,137124.14
LN-010892,male,18,3812.61,variable,salaried,labouring,outer_metro,118642.92,689.66,yes,yes,2.0,704.94,1,none_held,80,3812.61,cat_a,outer_metro,1,180468.07,branch_walkin,BR148,07/11/2023,319.26,1,0,77117.89
LN-010897,male,52,2947.12,variable,commercial_partner,retail,regional,95409.71,784.49,yes,no,2.0,,0,none_held,692,2947.12,cat_c,regional,1,112131.37,outbound_call,BR128,29/12/2023,247.25,1,2,0.0
LN-010899,male,35,4821.18,variable,salaried,management,outer_metro,183573.15,1124.63,yes,yes,2.0,,1,none_held,860,4821.18,cat_c,regional,1,280846.72,branch_walkin,BR071,06/06/2023,419.35,0,3,146858.52
LN-010900,male,18,2833.0,variable,salaried,finance,outer_metro,222975.65,1224.89,no,no,2.0,707.93,1,current,404,,cat_b,inner_metro,1,291118.85,online,BR153,05/08/2024,243.54,0,3,156082.95
LN-010901,male,53,4622.01,variable,commercial_partner,,outer_metro,101155.43,501.25,no,yes,2.0,868.02,0,none_held,174,,cat_d,inner_metro,1,,broker,BR100,25/08/2024,379.97,0,1,75866.58
LN-010902,female,64,,variable,public_sector,healthcare,outer_metro,173831.65,990.42,no,yes,2.0,664.93,0,none_held,84,,cat_a,outer_metro,1,245491.22,branch_walkin,BR168,10/11/2024,,0,3,121682.15
LN-010906,female,56,4700.62,variable,salaried,labouring,outer_metro,61979.59,609.12,no,no,2.0,795.6,0,none_held,853,,cat_b,inner_metro,1,77727.42,online,BR118,22/04/2024,399.54,0,1,46484.69
LN-010907,male,57,,variable,commercial_partner,technical,outer_metro,343991.59,1254.37,yes,no,,,0,dormant,812,4807.6,cat_c,outer_metro,1,,referral,BR198,25/11/2024,418.55,1,2,240794.11
LN-010909,female,33,2747.14,variable,salaried,retail,outer_metro,129092.06,626.25,no,yes,3.0,659.95,1,current,778,,cat_a,outer_metro,1,207964.88,online,BR159,19/05/2024,239.22,1,1,83909.84
LN-010910,male,21,5004.31,variable,salaried,,outer_metro,124472.13,,yes,yes,2.0,701.89,0,dormant,225,5004.31,cat_b,regional,1,233676.05,broker,BR180,11/06/2024,406.28,1,7,80906.88
LN-010911,male,38,2594.42,variable,commercial_partner,management,outer_metro,86455.68,458.52,no,no,2.0,760.57,0,none_held,951,,cat_a,outer_metro,1,155449.67,broker,BR027,12/08/2023,217.96,0,5,69164.55
LN-010917,female,35,1977.35,variable,salaried,finance,regional,61738.86,327.38,no,yes,4.0,838.09,0,none_held,405,1977.35,cat_d,regional,1,114669.02,branch_walkin,BR006,02/06/2023,152.95,1,5,0.0
LN-010918,female,36,,variable,salaried,healthcare,outer_metro,96583.04,662.11,no,no,2.0,720.77,0,none_held,356,,cat_d,outer_metro,1,113469.08,online,BR084,01/12/2024,,1,4,67608.13
LN-010919,male,18,3830.72,variable,salaried,retail,outer_metro,79886.29,,no,yes,3.0,660.69,0,current,432,3830.72,cat_b,outer_metro,1,119101.43,broker,BR076,08/09/2024,334.65,1,6,0.0
LN-010920,female,35,,variable,commercial_partner,labouring,outer_metro,37961.81,193.67,no,yes,2.0,646.09,0,current,964,,cat_c,regional,1,,branch_walkin,BR174,16/02/2024,,1,6,0.0
LN-010921,female,50,2000.55,variable,salaried,finance,outer_metro,109136.23,393.2,yes,yes,2.0,834.96,0,dormant,362,2000.55,cat_d,regional,1,190737.67,online,BR019,26/08/2023,160.4,0,8,81852.17
LN-010923,male,33,4728.4,variable,public_sector,human_resources,regional,162438.26,542.44,no,yes,2.0,708.22,0,current,187,4728.4,cat_d,inner_metro,1,228860.03,broker,BR119,23/02/2024,375.51,1,7,113706.79
LN-010924,female,63,1478.33,steady,retiree,,outer_metro,40070.52,147.62,no,yes,2.0,,0,none_held,636,1478.33,cat_a,inner_metro,0,59974.51,branch_walkin,BR115,19/03/2024,119.9,1,2,30052.89
LN-010925,female,46,3185.75,variable,salaried,,outer_metro,66541.5,370.79,no,yes,2.0,,0,none_held,574,3185.75,cat_c,inner_metro,1,88133.74,broker,BR177,24/07/2023,261.57,1,8,53233.2
LN-010926,male,55,2930.1,variable,salaried,security,outer_metro,153057.68,547.54,no,no,2.0,776.07,0,current,264,2930.1,cat_c,outer_metro,1,199662.48,referral,BR154,10/12/2023,256.49,1,2,114793.26
LN-010927,female,62,4331.52,variable,salaried,transport,outer_metro,49819.09,521.05,yes,yes,1.0,760.32,0,current,137,4331.52,cat_a,outer_metro,1,73262.97,referral,BR003,20/11/2024,,1,1,39855.27
LN-010928,female,18,,variable,public_sector,administration,regional,218205.67,700.51,no,yes,4.0,715.03,0,current,48,,cat_b,regional,1,354916.99,online,BR085,17/01/2023,,0,6,141833.68
LN-010930,female,26,3091.09,variable,salaried,labouring,outer_metro,128158.74,633.98,no,no,3.0,687.23,0,none_held,865,3091.09,cat_a,outer_metro,0,207582.23,broker,BR041,28/11/2024,284.99,1,7,0.0
LN-010932,male,65,2556.6,steady,retiree,,regional,135584.0,663.4,no,yes,2.0,,0,current,764,2556.6,cat_a,inner_metro,1,226878.6,branch_walkin,BR000,01/06/2024,211.01,0,0,94908.79
LN-010933,male,18,4055.11,variable,salaried,,outer_metro,93619.75,252.73,no,no,3.0,638.67,0,none_held,619,4055.11,cat_d,inner_metro,0,147778.88,online,BR060,29/08/2024,336.45,1,1,0.0
LN-010934,female,39,974.42,variable,salaried,healthcare,outer_metro,34259.39,226.86,no,yes,3.0,723.06,1,current,958,974.42,cat_d,outer_metro,0,61307.6,broker,BR162,16/09/2023,82.02,0,11,0.0
LN-010936,female,59,,variable,salaried,labouring,regional,166147.96,653.87,yes,yes,3.0,645.2,1,current,545,2185.25,cat_b,regional,1,214800.19,online,BR054,01/10/2024,,1,21,0.0
LN-010939,female,30,,variable,salaried,retail,regional,28776.48,163.84,yes,yes,3.0,714.45,0,current,464,,cat_c,inner_metro,1,38735.32,referral,BR023,17/05/2023,,1,1,20143.54
LN-010940,female,18,6019.97,variable,salaried,retail,outer_metro,287511.45,1259.7,yes,yes,4.0,724.18,1,dormant,714,6019.97,cat_c,inner_metro,1,454304.75,branch_walkin,BR067,04/10/2023,500.07,1,4,186882.45
LN-010943,male,39,,variable,salaried,technical,regional,99503.74,,no,yes,2.0,738.09,0,dormant,407,,cat_b,outer_metro,1,163804.54,online,BR083,29/01/2023,,0,5,69652.61
LN-010945,male,45,,variable,salaried,management,outer_metro,51237.14,527.76,no,yes,1.0,872.17,1,current,557,,cat_b,outer_metro,1,65066.6,online,BR052,05/06/2023,,0,5,40989.72
LN-010946,female,24,,variable,salaried,labouring,outer_metro,119190.54,566.8,yes,no,2.0,,1,current,481,2740.6,cat_b,regional,1,163481.04,online,BR108,21/09/2023,227.42,0,13,77473.85
LN-010947,male,18,1716.05,variable,commercial_partner,retail,outer_metro,75871.54,370.28,yes,yes,1.0,668.83,0,unknown,957,1716.05,cat_b,regional,1,129813.38,branch_walkin,BR180,17/03/2024,141.25,0,3,0.0
LN-010948,female,65,,steady,retiree,,outer_metro,82008.42,389.58,no,yes,1.0,866.13,0,none_held,175,,cat_c,inner_metro,0,153835.25,broker,BR172,19/12/2024,,1,2,61506.32
LN-010949,female,20,4030.76,variable,salaried,transport,outer_metro,10600.9,78.8,yes,yes,2.0,651.19,0,dormant,384,4030.76,cat_d,inner_metro,1,15944.11,outbound_call,BR160,07/08/2024,359.03,1,0,6890.59
LN-010950,male,51,4686.04,variable,commercial_partner,clerical,outer_metro,278964.43,803.71,yes,no,2.0,745.96,0,none_held,787,4686.04,cat_b,outer_metro,1,342221.2,branch_walkin,BR019,24/05/2024,401.26,0,8,195275.09
LN-010952,male,51,4833.89,variable,salaried,retail,regional,51661.14,617.09,no,no,1.0,764.02,0,dormant,794,4833.89,cat_a,regional,1,81405.43,broker,BR197,01/12/2023,,1,5,36162.8
LN-010953,female,58,2705.06,variable,salaried,labouring,outer_metro,302970.83,1164.65,no,yes,4.0,,1,current,725,2705.06,cat_d,inner_metro,1,378136.25,broker,BR074,12/09/2023,226.01,1,3,196931.03
LN-010954,male,18,4714.76,variable,salaried,management,inner_metro,121940.3,974.93,yes,no,2.0,685.37,0,current,202,4714.76,cat_d,inner_metro,1,221213.78,online,BR125,09/04/2024,384.55,0,1,79261.19
LN-010956,female,41,2924.66,variable,commercial_partner,administration,outer_metro,166347.26,517.98,no,yes,2.0,662.16,0,none_held,92,2924.66,cat_d,regional,1,205685.14,online,BR027,08/11/2024,247.19,1,4,116443.08
LN-010957,male,65,3900.79,steady,retiree,,outer_metro,431832.77,1663.06,no,no,,,0,current,657,3900.79,cat_c,outer_metro,0,612408.05,broker,BR108,01/02/2023,332.17,1,3,323874.58
LN-010959,male,28,,variable,commercial_partner,finance,outer_metro,300871.15,,yes,yes,3.0,767.84,1,current,575,,cat_d,inner_metro,1,488158.89,branch_walkin,BR086,21/08/2023,,1,5,210609.8
LN-010961,male,62,5651.07,steady,retiree,,regional,316524.99,,yes,yes,2.0,,0,dormant,391,5651.07,cat_c,regional,0,505283.69,online,BR085,24/06/2023,469.65,0,0,221567.49
LN-010965,male,25,1914.42,variable,salaried,retail,outer_metro,10124.14,105.12,no,yes,3.0,782.74,0,dormant,240,1914.42,cat_b,regional,1,16568.69,referral,BR071,02/04/2023,161.11,0,7,7086.89
LN-010967,female,59,2486.93,variable,public_sector,healthcare,outer_metro,71849.29,314.51,no,yes,2.0,776.32,0,current,758,2486.93,cat_a,regional,1,90187.91,online,BR074,03/11/2023,199.69,1,2,53886.96
LN-010969,male,46,6673.54,variable,commercial_partner,management,outer_metro,115624.53,965.53,yes,no,5.0,,0,none_held,813,6673.54,cat_b,outer_metro,1,200713.87,branch_walkin,BR069,01/03/2023,544.48,0,2,92499.63
LN-010971,female,34,1586.29,variable,commercial_partner,security,regional,78727.97,443.52,no,no,2.0,693.0,0,dormant,965,1586.29,cat_a,outer_metro,0,103658.44,online,BR005,10/10/2024,128.12,0,3,0.0
LN-010972,female,36,2437.42,variable,commercial_partner,retail,outer_metro,62151.37,438.4,no,yes,2.0,,0,dormant,611,2437.42,cat_a,outer_metro,0,68619.1,referral,BR168,14/10/2023,202.26,1,6,0.0
LN-010973,male,21,9805.38,variable,commercial_partner,management,inner_metro,433125.8,,yes,no,3.0,858.39,0,current,591,9805.38,cat_b,outer_metro,1,752189.75,referral,BR165,08/01/2024,835.24,0,3,303188.06
LN-010975,female,57,2944.32,variable,salaried,labouring,outer_metro,60915.73,375.94,no,no,3.0,655.35,0,none_held,317,2944.32,cat_a,regional,1,115008.22,branch_walkin,BR027,23/09/2023,242.57,1,4,42641.01
LN-010976,female,43,,variable,salaried,retail,outer_metro,123115.4,626.15,no,no,,,0,current,223,,cat_a,regional,1,153110.19,referral,BR017,09/01/2024,,0,17,86180.78
LN-010978,female,41,,variable,salaried,personal_services,outer_metro,133041.34,551.83,no,yes,2.0,795.39,1,current,822,2544.73,cat_a,inner_metro,1,248871.74,branch_walkin,BR146,11/09/2023,,0,2,106433.08
LN-010979,male,18,,variable,salaried,property_services,outer_metro,76953.1,553.02,no,no,2.0,719.89,0,none_held,4,5099.86,cat_c,outer_metro,1,,referral,BR160,20/08/2024,440.55,1,4,50019.51
LN-010981,male,39,4377.08,variable,salaried,finance,outer_metro,239039.74,660.27,no,yes,2.0,891.95,1,dormant,265,4377.08,cat_c,inner_metro,1,344606.35,broker,BR162,24/06/2024,377.07,0,1,179279.8
LN-010982,female,30,2443.99,variable,salaried,transport,outer_metro,238712.43,,yes,yes,2.0,657.57,0,current,268,,cat_d,inner_metro,1,437247.73,referral,BR179,23/10/2024,206.54,1,6,167098.7
LN-010983,female,23,5436.95,variable,salaried,management,outer_metro,157453.73,964.83,yes,yes,3.0,690.79,0,none_held,843,5436.95,cat_b,inner_metro,1,249113.02,referral,BR177,23/06/2024,426.73,1,1,110217.6
LN-010984,female,27,5396.06,variable,salaried,management,outer_metro,155368.73,1241.1,no,yes,3.0,589.83,0,none_held,245,,cat_c,outer_metro,1,266708.48,branch_walkin,BR032,16/11/2023,430.12,1,6,0.0
LN-010985,male,36,4930.43,variable,salaried,management,outer_metro,61729.01,781.12,no,yes,2.0,662.88,0,none_held,615,4930.43,cat_d,inner_metro,1,101054.71,broker,BR195,27/11/2023,428.47,1,1,43210.31
LN-010986,male,52,2633.81,variable,commercial_partner,administration,outer_metro,259063.37,699.81,yes,yes,2.0,669.41,0,dormant,79,2633.81,cat_b,outer_metro,1,475616.34,branch_walkin,BR041,02/08/2023,226.71,1,3,168391.19
LN-010987,female,38,3704.72,variable,commercial_partner,retail,regional,204671.98,605.31,no,yes,3.0,683.57,0,current,389,3704.72,cat_b,inner_metro,0,323266.51,online,BR119,14/07/2023,314.35,0,3,0.0
LN-010988,male,40,,variable,salaried,administration,outer_metro,338991.62,,yes,yes,4.0,645.29,0,none_held,36,,cat_b,outer_metro,0,503527.37,branch_walkin,BR126,09/06/2023,,0,0,0.0
LN-010989,male,48,3102.91,variable,salaried,technical,outer_metro,62658.98,295.32,yes,yes,2.0,818.16,0,current,89,3102.91,cat_d,outer_metro,1,96480.96,online,BR188,20/10/2023,259.67,0,4,50127.19
LN-010990,female,37,1944.51,variable,salaried,labouring,regional,31415.43,278.44,no,yes,2.0,624.5,1,none_held,308,,cat_d,outer_metro,0,35597.35,branch_walkin,BR079,09/10/2024,157.4,1,1,0.0
LN-010992,female,60,,steady,retiree,,outer_metro,245954.31,764.26,no,yes,2.0,,0,none_held,695,2345.09,cat_a,inner_metro,0,313427.86,online,BR024,03/06/2023,,0,9,184465.73
LN-010994,male,49,3029.69,variable,salaried,retail,regional,111862.45,822.66,no,no,2.0,851.29,0,none_held,883,,cat_b,inner_metro,1,133317.7,outbound_call,BR022,30/08/2024,259.42,0,1,89489.96
LN-010996,male,33,3814.61,variable,salaried,administration,outer_metro,161112.61,554.48,yes,yes,2.0,724.04,0,dormant,755,3814.61,cat_c,outer_metro,1,276160.43,branch_walkin,BR017,30/06/2023,338.17,1,0,0.0
LN-010997,female,37,3240.97,variable,salaried,labouring,outer_metro,233913.49,758.23,no,yes,3.0,708.78,0,current,719,3240.97,cat_d,regional,1,410556.45,broker,BR164,08/06/2024,284.48,1,5,0.0
LN-010998,female,18,3360.18,variable,commercial_partner,transport,outer_metro,59095.75,667.2,yes,yes,4.0,684.33,0,current,675,,cat_b,inner_metro,1,85649.99,online,BR021,26/01/2024,285.7,0,9,41367.02
LN-011000,female,18,4260.18,variable,salaried,,outer_metro,122656.94,423.89,yes,no,1.0,628.47,0,dormant,506,4260.18,cat_d,inner_metro,1,161233.91,broker,BR168,25/07/2024,325.85,1,1,0.0
LN-011002,male,51,,variable,salaried,,outer_metro,189821.51,790.66,no,yes,4.0,688.66,0,current,823,3638.78,cat_c,regional,1,249704.26,branch_walkin,BR001,10/08/2024,292.82,1,5,132875.05
LN-011005,female,31,,variable,salaried,general_labour,inner_metro,222883.77,703.02,no,yes,1.0,699.8,0,current,611,,cat_a,outer_metro,1,314400.16,broker,BR040,22/07/2024,,0,3,144874.45
LN-011006,male,28,4168.66,variable,commercial_partner,finance,inner_metro,138478.66,611.06,no,yes,,698.55,0,current,839,4168.66,cat_b,regional,1,251959.57,online,BR077,07/01/2024,355.65,0,2,96935.06
LN-011007,female,61,,variable,salaried,food_beverage,outer_metro,38829.78,417.74,yes,yes,1.0,756.28,1,none_held,754,,cat_d,outer_metro,1,67248.81,referral,BR185,28/05/2024,,1,2,31063.83
LN-011008,male,33,,variable,commercial_partner,administration,outer_metro,30361.01,258.51,no,yes,2.0,,0,dormant,957,2247.38,cat_b,regional,1,,referral,BR061,05/09/2024,,0,0,21252.7
LN-011009,male,18,1918.34,variable,salaried,retail,outer_metro,79176.11,374.76,no,yes,2.0,727.07,1,dormant,982,1918.34,cat_a,outer_metro,1,116610.68,online,BR108,01/12/2024,,0,3,55423.27
LN-011010,female,62,3307.34,variable,salaried,transport,outer_metro,115225.08,804.33,yes,yes,1.0,851.87,0,none_held,875,3307.34,cat_b,outer_metro,1,169289.23,referral,BR042,09/03/2024,281.55,0,6,80657.55
LN-011013,male,26,,variable,commercial_partner,labouring,inner_metro,111405.72,592.08,yes,yes,,656.37,0,dormant,882,,cat_c,outer_metro,1,134732.48,referral,BR163,30/04/2023,,1,3,77984.0
LN-011015,male,18,2447.16,variable,commercial_partner,retail,outer_metro,147177.66,590.91,no,yes,2.0,,0,none_held,392,2447.16,cat_a,outer_metro,1,244460.85,branch_walkin,BR094,30/04/2023,196.77,1,4,117742.12
LN-011016,female,54,2728.34,variable,public_sector,technical,regional,108343.76,491.2,no,yes,4.0,772.47,0,current,251,,cat_a,inner_metro,1,172763.87,online,BR166,31/10/2024,224.73,0,3,75840.63
LN-011017,female,65,,steady,retiree,,outer_metro,205728.57,618.87,no,yes,2.0,773.5,0,dormant,878,,cat_c,inner_metro,1,,online,BR063,20/03/2024,,0,6,144010.0
LN-011022,male,53,966.29,variable,salaried,labouring,regional,118074.69,,no,yes,4.0,780.42,0,none_held,349,966.29,cat_c,inner_metro,1,203688.71,branch_walkin,BR123,06/12/2023,79.58,0,1,82652.28
LN-011023,male,65,2611.24,steady,retiree,,outer_metro,217879.53,1003.39,no,no,2.0,846.33,0,dormant,358,2611.24,cat_c,inner_metro,1,410559.63,broker,BR113,18/08/2024,,0,0,163409.65
LN-011024,male,29,2463.91,variable,salaried,labouring,outer_metro,195038.78,680.17,yes,yes,2.0,707.58,0,dormant,105,,cat_d,outer_metro,0,316941.8,broker,BR108,22/11/2023,206.58,1,2,0.0
LN-011025,male,56,2467.29,variable,salaried,administration,regional,58192.04,594.13,no,yes,3.0,,0,dormant,266,2467.29,cat_d,inner_metro,1,67079.92,online,BR053,04/08/2023,206.23,0,1,40734.43
LN-011026,male,45,3719.12,variable,salaried,retail,outer_metro,347263.63,989.46,yes,no,,857.55,0,current,637,,cat_d,outer_metro,1,501812.56,branch_walkin,BR102,10/03/2023,316.21,1,10,260447.72
